ds,yhat,yhat_lower,yhat_upper
2015-01-01,86.09607790900469,68.73241126677883,102.2181399956682
2015-01-02,85.61199806556085,68.61590109552544,103.18830465539047
2015-01-03,85.90152884128942,69.44342569061135,102.34910234963137
2015-01-04,85.60153059767731,69.01069889401082,103.02295078677847
2015-01-05,85.69592838218092,69.56901962695892,102.09084920062651
2015-01-06,85.34057851043237,68.72860338002654,101.63091503305459
2015-01-07,85.0344432876869,69.12978389404188,101.46238413322688
2015-01-08,84.08562900377967,68.0731717756696,101.18404724223858
2015-01-09,82.88871219145452,65.20286567810516,99.91940267811935
2015-01-10,82.45171271466054,66.32191603538651,100.17767028994523
2015-01-11,81.42286276321511,64.36014773935374,97.8665418205975
2015-01-12,80.79826903526825,63.50077812073197,97.51514510060022
2015-01-13,79.74651590172778,63.84973123028844,96.75384986691627
2015-01-14,78.77954768566832,63.33344850872894,94.92354860228207
2015-01-15,77.21839253612744,60.411302023554335,93.47747255070341
2015-01-16,75.4701611011371,59.569690877674454,91.50412998209926
2015-01-17,74.55468742906064,57.71276450293443,91.76327227835816
2015-01-18,73.13097043847806,56.638473994254795,89.32617205180634
2015-01-19,72.20452264133083,55.51085772605967,88.34356199915534
2015-01-20,70.95168318475339,54.20222480669587,89.3828712360273
2015-01-21,69.89024221158745,53.37900613897565,86.69640270712404
2015-01-22,68.34494721618456,51.56786662637158,84.74769624824792
2015-01-23,66.72433187685547,50.4986641640119,83.78670091694615
2015-01-24,66.04724092141004,50.04439621584722,82.11632855219709
2015-01-25,64.96921414434155,48.60237882932284,81.62170184790027
2015-01-26,64.48983952615909,48.08932905340521,81.07310711210167
2015-01-27,63.77713414926123,46.87963133098217,79.87533476997743
2015-01-28,63.33829982412202,46.71742847873402,79.43990796226225
2015-01-29,62.48542226947462,45.39848718604639,78.91527885119795
2015-01-30,61.61255076601625,45.021308432696,78.78600855353427
2015-01-31,61.722526616361755,44.90945798430786,78.32669501366799
2015-02-01,61.45371675938377,45.399265441714235,77.84347387040091
