ds,yhat,yhat_lower,yhat_upper
2015-01-01,5.830500422475774,3.6659499631967276,8.110669322394413
2015-01-02,5.661125346501008,3.481674459584927,7.909417791382072
2015-01-03,5.566949396987454,3.1960375942725734,7.712459294900744
2015-01-04,5.328117573749184,2.9174099290575795,7.571314714668453
2015-01-05,5.334169384975647,3.101960660591422,7.565287146409093
2015-01-06,5.532096190224822,3.2660366216245196,7.8022855767769945
2015-01-07,5.538030532737496,3.103585548757597,7.899831379836615
2015-01-08,5.647709314085895,3.3396705982625376,7.807459364994655
2015-01-09,5.447659778101107,3.1458716033841108,7.635732202715438
2015-01-10,5.324126229753751,3.1454742839097842,7.604334839161624
2015-01-11,5.057883374864138,2.6698421538066452,7.023947942180561
2015-01-12,5.039068982284667,2.91036126094147,7.255154277044808
2015-01-13,5.215225000287315,2.8720253384103422,7.34705570628362
2015-01-14,5.202971478918809,3.1269294198232274,7.520763602712249
2015-01-15,5.298455588949121,3.071748803770628,7.667527477268291
2015-01-16,5.0885251173465775,2.770659165990139,7.304831911076243
2015-01-17,4.959644741389256,2.8636472467251246,7.389278747935412
2015-01-18,4.692701296008153,2.3663753375874106,6.967057478268499
2015-01-19,4.677831007075206,2.3543596484742912,7.088377471822866
2015-01-20,4.862458027193811,2.694003447115533,7.090448239193016
2015-01-21,4.862968757570623,2.5511749602951768,6.934621557428835
2015-01-22,4.975164300398572,2.7236801163428104,7.310931836933966
2015-01-23,4.785440394712482,2.442223989450091,7.142067047589325
2015-01-24,4.679713029374285,2.413697933438121,6.963842421400682
2015-01-25,4.438235759472992,2.245227621877129,6.5673424601198525
2015-01-26,4.450441434466565,2.21893159256485,6.673782940148498
2015-01-27,4.662997340149063,2.509153265508578,6.791154774474416
2015-01-28,4.6914978413564725,2.5841757868139634,6.881855925369054
2015-01-29,4.830936420859199,2.5743375419532195,7.081014892162641
2015-01-30,4.6669059773196055,2.4477653083724085,6.777545626388563
2015-01-31,4.5845450575075235,2.29833139783218,6.897400476039451
2015-02-01,4.363375515679536,2.067803387689153,6.89095734943761
2015-02-02,4.392163774321711,2.2599237693052956,6.692858692521812
2015-02-03,4.61699416774838,2.2725697116293495,6.810622635638659
2015-02-04,4.652977962568927,2.44929106937387,6.934106330538621
2015-02-05,4.794739498748694,2.6249101432752258,6.978040696172876
