ds,yhat,yhat_lower,yhat_upper
2015-01-01,5.087160053245345,2.9913685628559517,7.143229132456202
2015-01-02,5.119026754203616,3.0762781936160475,7.245488609909127
2015-01-03,4.891401746131475,2.774881448606641,7.101002300193503
2015-01-04,4.818204326921587,2.7880556348366956,6.875788108632347
2015-01-05,4.741820715710789,2.8021280831969544,6.794035022517266
2015-01-06,4.767404572052382,2.610973646033459,6.894832805517636
2015-01-07,4.65093226993725,2.623971691613363,6.829602333552086
2015-01-08,4.666670766536729,2.5411152012684255,6.739875170132634
2015-01-09,4.656669586882067,2.6091955271373637,6.7706164892627365
2015-01-10,4.391669274131184,2.26215183006441,6.44041186344329
2015-01-11,4.286820049063086,2.047703531008674,6.302434517498066
2015-01-12,4.185634641463323,2.1351967516865926,6.251841285589957
2015-01-13,4.194254882503316,2.1129204000340818,6.208144028897734
2015-01-14,4.069476300176728,1.9418267582697615,6.192065771931346
2015-01-15,4.08618946388858,2.0947047689016016,6.078548522003431
2015-01-16,4.086850395711035,2.1492415294064986,6.150610231710133
2015-01-17,3.842373060993476,1.7817732777697894,5.930796770259603
2015-01-18,3.7678381921686146,1.8260183166802506,6.011293488455782
2015-01-19,3.7064427504016817,1.6102103638635799,5.884506356722585
2015-01-20,3.7637697773707948,1.6591199786569024,5.93543237812019
2015-01-21,3.695822858069178,1.6788639388095867,6.058443808237065
2015-01-22,3.776483734826957,1.8514254279874325,5.876939181135115
2015-01-23,3.847005004347402,1.7934065114587419,5.909578209860154
2015-01-24,3.6769303549003514,1.7303168890687588,5.746846891150427
2015-01-25,3.679835886995524,1.5895635040099925,5.938794806548434
2015-01-26,3.697315975914354,1.5304972096529277,5.571621082277372
2015-01-27,3.833292469566293,1.9014656947487703,5.940377744909794
2015-01-28,3.8420903975249114,1.7588792462694396,5.944815846596734
2015-01-29,3.9959376290841693,1.913315992877267,6.0227630895899615
2015-01-30,4.134499283000615,2.09982198857546,6.284057729090347
2015-01-31,4.025838221510599,1.8095025719225852,6.155559706502218
2015-02-01,4.082194083255526,2.072852405445036,6.1128839984856205
2015-02-02,4.144003291006454,1.9837097028220299,6.24182784779215
2015-02-03,4.3142378998523405,2.20315900401828,6.550922000732507
2015-02-04,4.346505654491078,2.184482247759938,6.4443631852534855
2015-02-05,4.5125680293496515,2.4507769279479676,6.733422978838007
2015-02-06,4.651886551711001,2.553768492785002,6.68385540717361
2015-02-07,4.532588413606347,2.4543851535710792,6.598937940062361
2015-02-08,4.567243685022026,2.3760876112724874,6.599459459380381
2015-02-09,4.596876610912833,2.574796389015038,6.71690811632052
2015-02-10,4.725289091664459,2.6297928187561137,6.900507205142695
2015-02-11,4.707139130390626,2.555999073925884,6.791708500817794
2015-02-12,4.815431604754121,2.8936756605938156,7.048434111801282
2015-02-13,4.891032400310082,2.8145205710936594,7.002185116287281
