ds,yhat,yhat_lower,yhat_upper
2015-01-01,230.54476091772074,172.96730538889167,290.57614780793403
2015-01-02,228.26395454259435,170.31376667953808,291.3684043674862
2015-01-03,225.13918630176943,168.9609180817204,286.5315273815328
2015-01-04,222.7689802129314,159.51727689526146,285.8210981049891
2015-01-05,219.93591784861349,158.8489392879051,286.40007230584854
2015-01-06,219.35259065407342,155.6595217444776,280.03514381520574
2015-01-07,218.95439465925,155.33978278575543,277.86842640790985
2015-01-08,219.16155008355202,154.79919901983888,282.19296489323625
2015-01-09,215.72663911793487,156.2162092317056,279.00818713990753
2015-01-10,211.57515961453313,151.43606511411863,275.7284615593295
2015-01-11,208.2968002613194,150.6866964852774,267.77101780750974
2015-01-12,204.66479577010077,144.23327615213927,265.9403461880342
2015-01-13,203.38242026977508,144.10881309119029,268.9792865750345
2015-01-14,202.37626104123245,140.72255569320546,260.8307435258745
2015-01-15,202.05864045730203,141.8927913077267,268.57922838943716
2015-01-16,198.17546806278318,140.1094326831645,263.78736970688084
2015-01-17,193.6470127504735,129.8555550061343,257.22247751989977
2015-01-18,190.05929658071608,130.9525208187301,254.22473551842592
2015-01-19,186.18346853196812,122.97105929428898,249.1510818708963
2015-01-20,184.7222198439048,123.46553238029394,248.32022263551968
2015-01-21,183.60289007076605,120.59079225180014,247.0463385765092
2015-01-22,183.2396418917666,122.36373920949062,246.50129939840792
2015-01-23,179.38099958825075,117.29868980667653,242.00685560394308
2015-01-24,174.95025641342886,111.90642761818309,239.1600613876564
2015-01-25,171.53646940093523,109.5747632983386,232.46670787958405
2015-01-26,167.9134180113995,105.00558208304477,228.88387837424693
2015-01-27,166.78560685618527,110.80721822167926,229.61690822701493
2015-01-28,166.0809800035197,104.40219330640377,230.65705795476157
2015-01-29,166.21274246742797,100.28486264986826,227.44293180202874
2015-01-30,162.92659989603592,96.8150099556684,226.1317943999119
2015-01-31,159.14093578641769,98.07931877174963,221.42504081945154
2015-02-01,156.43765637601905,91.37396839047683,220.62797255358458
2015-02-02,153.58108831178532,89.51088147352806,215.39020783875773
2015-02-03,153.26401482706143,92.32616956284059,217.69319158982324
2015-02-04,153.40052001104036,90.7186206781997,213.6688231227657
2015-02-05,154.38803535134656,95.18670672896162,216.5644454228462
2015-02-06,151.95489467536598,91.13801029250367,215.69671398936472
2015-02-07,149.0009085978607,84.98024991261242,210.73257310220114
2015-02-08,147.0886773297677,83.88361274907318,207.11130207091855
2015-02-09,144.96301293307633,85.29966848009016,204.61417022782646
2015-02-10,145.29754045982295,85.03110014386047,205.91443180625063
2015-02-11,145.98812951374086,81.69902356051509,207.13102164109978
2015-02-12,147.415531196322,87.7789378128922,208.39786938067107
2015-02-13,145.2935067943461,77.1289077238108,208.19390274704693
2015-02-14,142.5099396430066,80.01341652129432,207.54876682850966
2015-02-15,140.6186300875577,79.49126100430806,200.31306825781783
2015-02-16,138.35912706478936,72.83043481056932,196.9900822927365
2015-02-17,138.40365013559824,74.81732293704229,201.82339642048174
2015-02-18,138.65074038807816,78.81982489193047,200.719913170908
2015-02-19,139.48800499708153,78.21032886066162,202.70215920198834
2015-02-20,136.6402349325223,73.39799948960406,198.60897903870543
2015-02-21,133.01038396194068,73.31610417820093,189.5416078386705
2015-02-22,130.17110931445848,69.58702000727031,193.68951946273472
2015-02-23,126.88423174460473,61.12747998989309,190.84728354958028
2015-02-24,125.84717674101331,63.26506335056786,187.0946699793059
2015-02-25,124.98604671746456,56.23176763060281,189.81959922265074
2015-02-26,124.71770359181133,63.145115732388,186.26918257860342
2015-02-27,120.79715866247224,51.87799575489516,181.31701407154395
2015-02-28,116.15777764845754,54.564307438735945,181.8713405098081
2015-03-01,112.40202271500809,50.21674817714178,173.81745781548557
2015-03-02,108.32011178433865,48.86403372432575,170.9146322409074
2015-03-03,106.63567987739343,41.61322415529771,166.84761305848357
2015-03-04,105.29811507700222,41.57219766019241,173.23567794260632
2015-03-05,104.74397033913938,46.819547698044786,168.04884318272926
2015-03-06,100.74376828682635,38.11792024980752,162.9505971455385
2015-03-07,96.24172485608236,35.16491935197336,158.75678656822808
2015-03-08,92.84612887419686,29.904698126287816,152.22884055925914
2015-03-09,89.34776979321707,28.457924058611372,149.5984451859157
2015-03-10,88.46550670650836,26.68209575673144,144.62910175756065
2015-03-11,88.13865561685284,26.474624719751795,151.35472580580074
2015-03-12,88.78859649755383,28.756902109127285,150.94171302774734
2015-03-13,86.16591345015927,22.151023967754536,146.69188194147668
2015-03-14,83.19058593747965,23.738266022682115,148.74881528889736
2015-03-15,81.44295638132641,21.791216418948913,139.1740180582498
2015-03-16,79.68285107835797,19.245255041856495,144.08073923433483
2015-03-17,80.5959290507961,16.408229322395396,144.17707809614237
2015-03-18,82.08691474328923,24.16398564263989,147.23441944878851
2015-03-19,84.54209298969515,23.516348617403196,143.58247435812243
2015-03-20,83.6773550682023,19.986669609694054,147.93072434129886
2015-03-21,82.37928866726847,22.61761795651851,146.9005706906154
2015-03-22,82.19701194801664,17.55082946979909,141.12949277576152
2015-03-23,81.86210433281288,17.824541063286706,145.97861096757336
2015-03-24,84.03568579894747,17.506339471788724,146.06699517008863
2015-03-25,86.60227990480331,27.185449174455545,151.91644987024057
2015-03-26,89.93282104780903,27.43998069109404,152.77014021890523
2015-03-27,89.73308013756562,29.107638934771007,155.659587442927
2015-03-28,88.88499059472744,26.56930825382775,145.72982730691973
2015-03-29,88.93856800151406,26.341807659304465,150.6346142046765
2015-03-30,88.63177343615826,22.66884027847757,150.18448623826276
2015-03-31,90.63737402340814,25.18400759092033,149.65824727217841
2015-04-01,92.85644199362804,27.623719244126164,150.4434121276414
2015-04-02,95.6808629628758,37.99383338251679,156.36153732468094
2015-04-03,94.8411416936555,32.87962533066961,153.8227007078314
2015-04-04,93.24700478836705,26.319188586855695,155.69710670308584
2015-04-05,92.47851414947334,32.20082282825813,156.18113530759106
2015-04-06,91.30506412616894,29.51673085660376,154.13922627218517
2015-04-07,92.43134049198275,28.795020081941512,154.20693801710826
2015-04-08,93.78990817382376,27.821364137044146,155.62538997908192
