ds,yhat,yhat_lower,yhat_upper
2015-01-01,50.77173923912518,13.853654112578477,86.86671404736066
2015-01-02,49.793101419821085,18.612840465451878,81.40675320908957
2015-01-03,49.36248454589207,14.746675674215334,81.85855061613654
2015-01-04,48.2444745350438,12.718981685270235,83.04215967674634
2015-01-05,53.377839349861304,19.281198748533175,90.66804944618087
2015-01-06,55.17403487559585,20.25841960283565,91.0393059828762
2015-01-07,56.05941806077486,23.50788160588403,88.76177576799775
2015-01-08,57.4416474157734,20.44528078110608,92.41360591693419
2015-01-09,55.65398486598333,21.21805898092819,88.75520390906715
2015-01-10,54.322540583558514,19.124432959405066,87.61746676820228
2015-01-11,52.241455525808306,17.964216956227457,85.71302123322793
2015-01-12,56.380232069023656,21.037262932020653,92.00043170942836
2015-01-13,57.18136625920424,20.59154147518619,91.77215571231127
2015-01-14,57.10168755162872,21.265265989126355,89.96974191371679
2015-01-15,57.577910439070465,21.676840601573037,91.00911103173605
2015-01-16,54.97013540132034,19.39573441966082,90.89264340023367
2015-01-17,52.92836271662357,17.61786823832402,87.38057250487324
2015-01-18,50.267033653557306,15.699686425930913,86.08396133161084
2015-01-19,53.97182655706493,18.334810018109835,86.39694284919668
2015-01-20,54.49687534523488,18.944030761910092,88.93577086740682
2015-01-21,54.305826785113574,18.594330590176245,88.47369117959605
2015-01-22,54.83724767384693,18.266709168355547,91.51904812102988
2015-01-23,52.44812215516454,19.327817517462726,88.41806965644541
2015-01-24,50.780501530368234,17.21535760564232,86.76016220180225
2015-01-25,48.63631598759879,12.943842880324738,80.31413809244248
2015-01-26,52.98456692969578,18.324188558595054,89.23266456211533
2015-01-27,54.25905512550099,17.73704993112408,88.7288222419093
2015-01-28,54.90004567812532,20.7248950429432,90.15193394060836
2015-01-29,56.32036294018866,22.27645330336217,89.88552783014963
2015-01-30,54.84963551907954,19.52835025943395,88.04215653608252
2015-01-31,54.10173214091996,20.250827744230648,91.52428287111168
2015-02-01,52.85037532837945,16.876552995455743,86.52633506412879
2015-02-02,58.03712886990388,22.03617516861392,89.82345851477706
2015-02-03,60.06989201554106,25.499320484743468,92.70709883037713
2015-02-04,61.36528014484691,27.511192390635518,97.46456394760315
2015-02-05,63.315365424734836,28.313071727552032,97.31281887750043
