PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
147.0886773297677,249.4498476059764,32.98470275957067,44.31220708038494,60.533844174271294,62.72351645439013,10.510895968884173,7.148915157949042,31.181030675592392,4.301422043668211,8.722864768131762,4.567243685022026
144.96301293307633,250.72880067619212,36.51556801356373,47.39593268494439,65.61959432885465,63.42151280927554,10.438236311246598,7.709450797453556,31.99840421437969,4.310814733883281,9.202538570460291,4.596876610912833
145.29754045982295,255.18022776030568,36.79546826698792,49.4151530538745,67.38217027071278,63.75538710444255,10.40776473804123,7.573744308168154,32.78360035288141,4.51124277544034,10.773259105804781,4.725289091664459
145.98812951374086,257.73738324049697,37.44553493506234,50.32280181805583,68.24263092375394,64.20766166914423,10.403267279101517,8.168389662618166,33.75224530226059,4.518259528026438,10.807661572267579,4.707139130390626
147.415531196322,259.50043718506697,38.787678162489904,49.922860478421384,69.60186271417831,64.06912838970104,10.460489949398674,8.159172713578556,34.82613037015535,4.627056189156172,11.450697352301383,4.815431604754121
145.2935067943461,255.79548233034453,35.858795175277194,48.92549245658915,67.78510205960954,63.71648717542976,10.316355388238438,8.22840137529657,35.0993476864785,4.423661508539688,10.664273760723415,4.891032400310082
142.5099396430066,244.3831650176344,35.636680636350114,48.09555374026456,66.40943619682625,64.13964440848454,10.28698328165645,7.912785934898463,33.4112793172365,4.293881457238815,9.99767207666855,4.703597780307338
140.6186300875577,238.49789082176372,33.93621489700631,46.13630468544568,64.2592699812725,63.96881434379895,10.337356775548507,8.18359836497384,34.83330692749052,4.018124437896905,8.605170139694557,4.6673122817595445
138.35912706478936,236.91415574640467,36.552812347900094,48.53484014205571,68.29396130976082,64.18251436529528,10.246822249883046,8.638822108570256,35.416138509446306,3.986244457182696,9.046964626978879,4.624858678532602
138.40365013559824,238.5004248732326,35.88933192053021,49.82983580390326,68.9457705160124,63.93249538211032,10.198644395185974,8.39146365031269,35.91298354296353,4.145591137466432,10.570732292891194,4.681699220882941
138.65074038807816,238.25640606856138,35.58976323088379,49.98943278680296,68.66152122184204,63.714938988904954,10.176784685920623,8.87079556140338,36.5481522111962,4.1126906967724,10.551298532642022,4.594112065503828
139.48800499708153,237.34664453851144,35.99854418930999,48.83321448692716,68.86846865478417,62.83647750169449,10.217138024450467,8.745270889451971,37.25302546010276,4.183700002464706,11.135887741622735,4.636641374019541
136.6402349325223,231.15809103472554,32.17418860613638,47.08697051724125,65.9181046922524,61.691463986588815,10.056751392335707,8.699790299421279,37.131897803144625,3.9455829357042407,10.288688719186615,4.651573195983038
133.01038396194068,217.5073894737233,31.114650688573715,45.53084014852253,63.45295542205676,61.288854039935714,10.011846744443725,8.273523567569505,35.03466421275988,3.7850272720389078,9.561200098108316,4.409830019484676
130.17110931445848,209.67886612073602,28.653016901707396,42.88266917624448,60.28137860072168,60.278852535904115,10.04749019440523,8.440015752450734,36.04322729179808,3.4832482448663824,8.109784320274542,4.326678189069349
126.88423174460473,206.4897994308098,30.60052040046641,44.64310636324892,63.38458217282603,59.66042756868756,9.943094704359929,8.799290765500434,36.218530115254204,3.4308117672612517,8.496527364550015,4.245672518522936
125.84717674101331,206.84341675888126,29.373091154966705,45.36304572674861,63.21402595342442,58.60574497072742,9.881978069903438,8.466124672991349,36.323454565300274,3.5756667026544826,9.970745382930724,4.272917950657238
124.98604671746456,205.76548537331232,28.624764108404168,45.02124420442784,62.23261848571186,57.6308675884626,9.848144156829129,8.87125917805952,36.59116857327833,3.534810772370094,9.908608212020045,4.1650926596451425
124.71770359181133,204.437438415383,28.706807587722512,43.44607524768412,61.880216995673365,56.061288112900726,9.877522042031659,8.684295642001546,36.96087596098871,3.604732597551943,10.458355519806606,4.19689138172613
120.79715866247224,198.25369811803773,24.681254287937808,41.37011843213583,58.5171686828085,54.30873506027519,9.707186794472406,8.590951259150296,36.543476604648475,3.3725794272446823,9.58483977133183,4.2105012170389555
116.15777764845754,185.02894599285892,23.54626283321986,39.57818146393509,55.79095495745908,53.3976255983137,9.65338405418274,8.130878916304832,34.19411284504076,3.22506898670645,8.839861549016842,3.976502728800806
112.40202271500809,178.03632043404394,21.131898812800898,36.79059101729522,52.510948539453516,51.99132951125241,9.681200405660823,8.277780720425005,34.99848155858039,2.9432917492063924,7.379725908511466,3.9095903017183127
108.32011178433865,176.07311354180342,23.243326317540994,38.50827956950439,55.655503793188736,51.09935644989964,9.570066732757494,8.631527324662173,35.01981906376768,2.917536647181075,7.7661167394114745,3.8525356762450365
106.63567987739343,178.01440070185313,22.287616465029384,39.28027400353744,55.66953835768101,49.901528342142186,9.50331634647678,8.306454564524461,35.02179899910987,3.0953295562652805,9.247629663662318,3.910473939259088
105.29811507700222,178.8504526348663,21.90748638447925,39.08141352313114,55.0060109438629,48.91848798402442,9.464965868224947,8.732606836483512,35.23692544035853,3.093108987044066,9.199432449653026,3.8389556515154553
104.74397033913938,179.72084826199838,22.440820064696677,37.734254012295395,55.091793234820045,47.47711760607534,9.49095357043046,8.578666401357783,35.60237240005245,3.206681236729591,9.76852738084519,3.911423059766588
100.74376828682635,175.97292441068453,18.934640955801996,35.96385418999673,52.27166162505001,45.98731002922605,9.318358980937328,8.529248930107368,35.22577357800265,3.0224042211633924,8.918348150990166,3.9687216998152444
96.24172485608236,165.3702824876876,18.37095066344439,34.54603401558277,50.17545580096783,45.46874152662,9.255692130091736,8.122765448429973,32.95793324854813,2.9261180126018074,8.19915496607874,3.7800392063673125
92.84612887419686,161.1323003753095,16.563008158639146,32.190934846477745,47.59339775258208,44.57643723102503,9.275763874361882,8.331579262885057,33.87933174593064,2.6979679110957444,6.765654534369927,3.758664250851554
89.34776979321707,162.00118763890612,19.299025639358703,34.388400762994365,51.48377426253181,44.30898267627868,9.157985923050044,8.754168595120158,34.047325762439506,2.7272525361129345,7.177939708535919,3.7459884377042596
88.46550670650836,166.79698279208387,18.969472724541237,35.67577848896536,52.271122780019304,43.83269353223233,9.085661146572455,8.503465107495991,34.21927633422946,2.9604857019076785,8.683087178938242,3.8458294124575176
88.13865561685284,170.45630778808894,19.201288100626023,36.01595474887708,52.388307472958545,43.65245985295583,9.042762928399602,9.008136504995267,34.62117897360822,3.013095916671123,8.654879992850114,3.8125178482795583
88.78859649755383,174.0677644119845,20.317836576853082,35.21957937379671,53.242965716668216,43.077555492130344,9.065172240076175,8.93555128668806,35.18373926917977,3.1799051530606737,9.23912725917334,3.918405330965405
86.16591345015927,172.9315767466009,17.353269269180032,34.00016081576075,51.16203407119595,42.498845197191244,8.889896346584182,8.969105018214728,35.008390136992304,3.046335512354814,8.398311679263273,4.003403617023634
83.19058593747965,164.76917059312171,17.278690701058174,33.12261620380342,49.75938552377305,42.91575277529736,8.833091475329043,8.646107526203322,32.94021432564566,2.997361231604176,7.682026872290416,3.8359463719917963
81.44295638132641,162.76361228352604,15.898698592790996,31.287097715505247,47.811558325406644,42.963141374417646,8.859731616771633,8.93795904464517,34.054638883915786,2.8123513229395156,6.244629696554861,3.8287657281695355
79.68285107835797,165.62742297434937,18.995265990019277,33.97460776146475,52.265768337175295,43.61920217959357,8.74911080441123,9.442325722564743,34.40479607631198,2.8799348440631887,6.64620125421624,3.822906096398852
80.5959290507961,172.1581499552498,18.955153198559792,35.71499448112236,53.53833644459005,44.0303953769764,8.684400808188418,9.27148456467436,34.74477860854439,3.146077140473587,8.134154131040015,3.9220532111541906
82.08691474328923,177.27749770709752,19.40414685977555,36.46514161314255,54.05691213851146,44.6827746849447,8.649432342243623,9.853606115559343,35.29835995239026,3.2257905512948812,8.082952263216413,3.880621003238478
84.54209298969515,182.0668962719554,20.666964752544907,36.03129754599887,55.22697082463658,44.868248351160716,8.67993457781045,9.855713292994489,35.99512058316066,3.4136209624184026,8.639415760178426,3.9712534053231265
83.6773550682023,181.8271093817494,17.781487051629515,35.124228061844065,53.376294191655816,44.962197713344295,8.512756822721332,9.960996270974318,35.93647513005048,3.294858656181736,7.767341689934145,4.034351818443095
82.37928866726847,174.2875769031588,17.72472310071059,34.50777416712602,52.12246863105485,45.95080640862931,8.463894631906575,9.706683515496026,33.96856419773939,3.2544908289853085,7.017903541128893,3.8390197571943196
82.19701194801664,172.64642298063393,16.30908681867369,32.88263745986409,50.24838805951053,46.45824234202125,8.498162426883239,10.064197850124001,35.16887904549225,3.0720410848477027,5.547255667683144,3.798817567238541
81.86210433281288,175.63765990653138,19.325959569406013,35.73190758972727,54.70996166930641,47.454781388211,8.394699863586363,10.631308920069632,35.59351635287895,3.1364280186428295,5.917437833626633,3.7557503307049003
84.03568579894747,182.08598778161786,19.172738679904658,37.588926680449234,55.93416907039775,48.08191114798394,8.336533759351811,10.520453162782601,36.000294847269636,3.394031436660377,7.377919122862167,3.814567725474743
86.60227990480331,186.94501529905918,19.486680856990137,38.41530935260951,56.360856762364,48.823742459491086,8.307363545865803,11.159990671095589,36.61730953355435,3.460389999872307,7.305249550457139,3.730819301619779
89.93282104780903,191.3318052541624,20.604391833762996,38.023068790556444,57.40876785894788,48.973279981863385,8.34280489830234,11.217138431002205,37.37887016379949,3.6306720453137347,7.848293821893641,3.7783232057846066
89.73308013756562,190.58537599422652,17.57563615555808,37.129539896133466,55.41952981736365,48.90997341507976,8.179615259873705,11.375260874377512,37.3913254553491,3.4908684742598846,6.972780472446448,3.7986600367617904
88.88499059472744,182.4748840781642,17.388889379336817,36.50568814998313,54.02465116575502,49.626904929283306,8.133723387085375,11.171718816590626,35.50574379589374,3.426725573806116,6.231631367757662,3.562084307119895
88.93856800151406,180.2384513567215,15.86721865584352,34.85963434079536,52.02052965809013,49.75775934421776,8.169904862592645,11.578006517301985,36.80432584987581,3.218563617112415,4.7825001095439506,3.483247336267846
88.63177343615826,182.64919859327517,18.81148262753733,37.68191768666644,56.37568804304219,50.28467227241179,8.067290696545472,12.191888959667942,37.34745353912392,3.2561139207963223,5.188616605290998,3.4051555706552525
90.63737402340814,188.5689171860722,18.627059822922835,39.513100211510206,57.52839467443275,50.36300241528713,8.008930725673698,12.125711023820392,37.89661420106764,3.4865634839184176,6.700279044484215,3.433443900954369
92.85644199362804,192.9852343958584,18.957424365100618,40.32153880217253,57.92807632167958,50.49236498471929,7.978579696100213,12.807648331489194,38.68278225392147,3.5262315673058526,6.694463371580286,3.324408145066484
95.6808629628758,197.0452035330711,20.14342818760497,39.92528274748814,59.00102677556961,49.98248798341551,8.011940623170778,12.904639445711913,39.642210946523164,3.671020523027545,7.320026176005397,3.3524553159696566
94.8411416936555,196.1129752253549,17.23696960236512,39.04679451945438,57.094145582776584,49.23032417744193,7.845889116957206,13.099680373425542,39.88214080394126,3.5075902834056594,6.5422353792787975,3.3595838131406706
93.24700478836705,187.9772963524635,17.226474337427206,38.461088303572865,55.84176511215331,49.246786145533314,7.796500796151774,12.929682255417099,38.25339961065839,3.4222748492568127,5.913094484651479,3.1162863237640224
92.47851414947334,185.88981704427263,15.932776669022992,36.87912132854922,54.04057301849389,48.683262975663425,7.828723763461787,13.36562161160984,39.836772319638754,3.195887035695886,4.588889327902653,3.037269419220052
91.30506412616894,188.6307804831171,19.152391014408536,39.79296427637093,58.6568482294109,48.539025743209656,7.721883318208294,14.004694696220668,40.69004710951178,3.2185444961792258,5.131054577734246,2.965413848773588
92.43134049198275,195.06253482756907,19.284380414337534,41.74335615730443,60.124166887773285,47.98557944988025,7.659240697826006,13.958646947921064,41.57097686274868,3.437706411899395,6.7877008106790235,3.0060549545622304
93.78990817382376,200.16672537690965,19.964135885716146,42.69747129507317,60.88498212362803,47.53730914793575,7.62477384230797,14.65504649674104,42.70573756683258,3.469845381709625,6.93327143421535,2.915027085204097
95.80282435285324,205.0780960716411,21.522919078595574,42.4708561125894,62.35657520678755,46.51699171273949,7.654414905853894,14.76024050179721,44.02483411706485,3.610896908550904,7.71380418489233,2.966130200238368
94.22859063690416,205.14254911735327,19.001839621209886,41.7822320473268,60.875104016568,45.332614550464875,7.485268354688818,14.956674296280386,44.62895682531746,3.4474358858962733,7.091530043197775,3.0006302562781277
92.00196799623883,198.12519724500854,19.377683377028777,41.40175640001542,60.062796560472385,45.00387558658802,7.433631939284983,14.780773226528378,43.36175906424036,3.3655983269032905,6.615273490399947,2.788185509820406
90.72439063597653,197.249372547787,18.45916822337389,40.03457227642909,58.7032844033137,44.18852840089734,7.4646626900716075,15.203115565444431,45.296429053532506,3.1458944097918096,5.438080956034355,2.742591987948991
89.18237152018132,201.26314627464754,22.03060592419749,43.166168944338445,63.749280587700824,43.88968314719276,7.357875293735005,15.8206071129779,46.482955826811505,3.178045593255042,6.118172424611485,2.7057713342560317
90.09299437169216,208.9937752072396,22.479164317277302,45.33015211240653,65.6207440253082,43.28012257439359,7.296694823247553,15.744827607437543,47.67132185760556,3.4090348480005055,7.900554622130877,2.7820796232357994
91.39617215224985,215.3859063833547,23.429031547240033,46.48624515491529,66.74691932934341,42.872980622374726,7.2652319918169805,16.40331716016133,49.080196652887174,3.4547941344334854,8.156762597358256,2.7263801782970316
93.51607775491036,221.53644097032742,25.20132286144715,46.442471804029736,68.53273475469501,41.987352945619556,7.299515820529479,16.462540878860345,50.633074423682764,3.6106710646943254,9.030201982731024,2.811537757010249
92.20806548745672,222.7536766265217,22.828390128455265,45.91020913460668,67.30326978341844,41.0252767642992,7.13670770852216,16.60521121095968,51.42435182171877,3.462623655318037,8.480822423604138,2.877944903668964
90.39860754617773,216.7664330601617,23.279940109086393,45.652695025962124,66.6713266234413,40.998448853901664,7.093119323488684,16.368167630389642,50.292309138299,3.3961608903885208,8.05558390569785,2.694471873895569
89.6759777794087,216.76409537654243,22.359529229668674,44.36881374911389,65.41308837104347,40.55483853166087,7.13387656683582,16.722541978014974,52.305861440573366,3.191174635018629,6.906140857164114,2.674232733647413
88.80906731559261,221.46410148826018,25.84840616701416,47.538673818315,70.47605803581031,40.68629801143223,7.038417048063916,17.265920197019753,53.51197385856018,3.2367951231925787,7.589837303287062,2.6585902904115843
90.49341471449821,229.66726310590337,26.132891010178735,49.69157096711453,72.27741207213019,40.553220164361896,6.990043088654038,17.11067091240713,54.65896856587632,3.479458554883772,9.351350136667726,2.7514780145782956
92.64411481127541,236.2967286497945,26.838589240283852,50.784151356484415,73.24615135473275,40.65558113877138,6.972698440736835,17.685209581098928,55.96529387266496,3.5346104538137455,9.562446333976048,2.7074816763847176
95.65799294519627,242.4334687685281,28.290279616035235,50.62272052284927,74.78952871676118,40.29892672154074,7.022203592536117,17.65693706532402,57.35569582019214,3.697186291075422,10.367325825528102,2.7993378852559476
95.26134146096015,243.375887506732,25.52613678901195,49.91838292360498,73.23746362875958,39.871729218052224,6.875473598978517,17.709533000302912,57.927286804061794,3.552817905120404,9.727280351331881,2.867460291091517
94.35071897355212,236.84925177639735,25.523697406407607,49.43559345929994,72.20997994040232,40.37247318728155,6.848540773259408,17.380804545012587,56.52247446861048,3.4867831295325207,9.191130309558343,2.680884947224521
94.48451965942078,236.04586620290888,24.096142149839974,47.875943058251266,70.49265364537298,40.436616856054904,6.9062243821890155,17.642819885964112,58.215618511845854,3.278843935320199,7.912865175106586,2.653027663045672
94.40267151205012,239.6925168093854,27.035871537381837,50.723692186778166,75.04427149644978,41.04452226628011,6.827634641834274,18.094038354358936,59.060312066027265,3.3181051599663065,8.452581874985157,2.6256763517076016
96.77352072713909,246.60557499737544,26.74157238537562,52.51364616470505,76.29484295129798,41.34639584378087,6.795732872852542,17.847608746838965,59.812518865992836,3.551082291264334,10.058059669595808,2.703296988192703
99.48754177643988,251.72957677366657,26.85208266193109,53.20918967806402,76.68735915042517,41.83356968451409,6.794115821466018,18.332605700364063,60.69914140292829,3.5934019766148406,10.10443919418247,2.641096454725134
102.9202368449623,256.1721689735553,27.70590437740732,52.62442948015676,77.64379039934343,41.804676659551106,6.858258825290279,18.216944042051274,61.65396620035858,3.7402768673537126,10.739479476162161,2.712500088091089
102.78050076060107,255.2630407164914,24.35503663495608,51.479134720014606,75.50904628764171,41.64314185554242,6.7247415615063195,18.184652459659482,61.78348728387532,3.5777035144414855,9.92812559846127,2.7586553721797547
101.95193400284715,246.76255162965148,23.790549296143652,50.54706182559336,73.91794869895858,42.344346046621304,6.709278509785204,17.773707927296137,59.9395782319535,3.4914009885756805,9.222851512942473,2.5493539935619194
101.98479651664877,243.90100594633603,21.83848144886064,48.53949238192036,71.6702193328582,42.542607051892446,6.776396072611551,17.956160941732133,61.205887978235786,3.261635860999398,7.781206170379512,2.4987658181706265
101.61595051350085,245.4451205153943,24.30305393144142,50.95050484654856,75.73769709821221,43.21907273634919,6.704943458174611,18.33026392791995,61.64486471987666,3.278066005082364,8.16665995998848,2.4494085139470094
103.51584275186808,250.25210460980034,23.59340357998191,52.32458138520215,76.5619418092036,43.52656967644015,6.67765900805059,18.008774693831512,62.02064676014963,3.4877921215614522,9.630092557107272,2.506432121695835
105.58216344853979,253.307194045699,23.357156723594553,52.634374835148996,76.59563081955108,43.960741655792944,6.677959817611526,18.420204851892365,62.567402794866695,3.5070411275903988,9.549392253606575,2.425662484877648
108.20254741128161,255.75755930543522,23.939700096807186,51.702592397578286,77.26825158125219,43.82603636483905,6.741189193893401,18.231752963973396,63.22507456562326,3.631623509833458,10.074642808329603,2.481061914636268
107.10259969228042,252.97023347050128,20.3978282969643,50.25669288594423,74.92982399663707,43.51296932268621,6.6038455811941725,18.12660336063614,63.105029005421265,3.448113856034935,9.172632447544768,2.514219006688436
105.1867385816836,242.73979795820384,19.725193522310434,49.07699141195657,73.21771047078819,44.02502824126906,6.581615009779669,17.641791450504847,61.06259540224134,3.342772729598297,8.397151160809205,2.2952601993355395
104.02956265051489,238.32679981055028,17.748145187449843,46.877065233744034,70.9315206127274,44.053969780894924,6.639048965579683,17.74836474807789,62.18336265682177,3.0963559954513147,6.906505731684813,2.238727094928244
102.3951073481979,238.5234707623747,20.268950096812578,49.15769231978706,75.04032880937984,44.5416223929007,6.555074774363213,18.04355095896907,62.530164652154255,3.0989444913298057,7.2643503855934775,2.1870923856065767
102.98306176925047,242.20718510073323,19.692600306046085,50.465518062317706,75.98036132183732,44.65022620775341,6.512560205051271,17.639103836473556,62.86595255452579,3.2979833476321723,8.721174568380668,2.245495753984911
103.72160510922666,244.3775144607487,19.66052363552514,50.77368899538854,76.19655725532448,44.88467542916192,6.495100194345489,17.962595418006494,63.422178392517516,3.3099554248569714,8.653917966530475,2.1696415085642284
105.02925231318926,246.18981094002615,20.510050594661006,49.90370718071827,77.10850151723736,44.55821936433358,6.538260323164001,17.68039301544809,64.13462094405553,3.4308312441912006,9.211188354532329,2.2332671373252073
102.66201599691121,243.01297183872913,17.288310675810706,48.58014413235559,75.05445641180211,44.069461647977064,6.378800788901776,17.4750004771794,64.10916280523182,3.247244824150547,8.357816036619177,2.277644165940973
99.5534023748145,232.6371271560034,16.977976037933708,47.5788078838282,73.65854039907711,44.429028438686956,6.332703067456622,16.88296310512635,62.19449051405626,3.1454137096784804,7.6452097570611315,2.0725034884716593
97.30497222858922,228.31222232087043,15.393431151912939,45.61019641041184,71.70604972456691,44.28606633852052,6.364841322057474,16.8750640666124,63.468592179045864,2.905949342799619,6.228941880670648,2.031778484785108
94.70485544101619,228.81406076796972,18.324349049870506,48.164760981835755,76.1511283516184,44.635678069100955,6.254485827702828,17.048522346283715,63.98595406029174,2.918690633423272,6.669658745952962,1.997589222237779
94.47331078366109,232.99823363649662,18.162870514244823,49.78058134560134,77.41492898918024,44.64335316895057,6.184860301322744,16.51536177819841,64.50068992179384,3.130749907021041,8.214655503433795,2.0745464488613354
94.55500895786497,235.8377811204329,18.53769003689333,50.42127623340516,77.9276549175363,44.81573971348262,6.139921231490245,16.703718782347483,65.23517870193082,3.158195511531033,8.237583081847342,2.0178185471448264
95.38044379275301,238.45749981854448,19.773891085402802,49.898102187993494,79.09496588828425,44.46632553036336,6.155594029021396,16.280826390146263,66.11615471620847,3.2965131911840313,8.883760310300335,2.1006189618510174
92.71279053993857,236.19252939083586,16.90719271746029,48.92493194670813,77.24246008514118,43.992466016549386,5.968989927950068,15.930353529457372,66.24074732385634,3.1317953149127495,8.11482232413824,2.163725063412363
89.48773699707291,226.79693726171294,16.9100152609613,48.266698844572275,75.98326667030112,44.40212764274641,5.896426005374969,15.190298664266788,64.44943420964357,3.0496758672696807,7.479167503654879,1.9764200204890874
