ds,yhat,yhat_lower,yhat_upper
2015-01-01,17.4400779204599,4.5133612835056605,29.08420541502467
2015-01-02,16.645383482452836,4.018901034518631,28.591218669435364
2015-01-03,15.967654473780613,4.795852502005436,27.42802856185789
2015-01-04,14.559166639285205,2.581393707645428,26.356357609714415
2015-01-05,14.97812190801829,3.537852676018181,26.88367293570274
2015-01-06,16.470280173636155,3.9732336602223124,28.960313792041237
2015-01-07,16.408697115949906,4.80845410980164,28.736112679730287
2015-01-08,16.93904043690752,4.52966826343799,27.77373082780085
2015-01-09,16.02421574335319,4.686154356140294,27.570608334222513
2015-01-10,15.21476518201629,3.4349534559131096,26.6925434359613
2015-01-11,13.666465667780447,1.6509516408156382,25.204947915055282
2015-01-12,13.941222477368946,1.9132987224769324,25.095073569643528
2015-01-13,15.28859821977149,3.46597027622635,27.16975525194639
2015-01-14,15.08544632920141,2.72420133958803,26.43672124451221
2015-01-15,15.481124369114827,4.047077691917773,27.458608402423657
2015-01-16,14.442021224458234,2.852317756137331,26.23948195664542
2015-01-17,13.521863982483026,1.3415811153656716,25.962187482840957
2015-01-18,11.879233813078843,-0.2026199122879077,23.59988551952093
2015-01-19,12.07838879816643,0.4975426553172571,23.693392336583187
2015-01-20,13.370735547196144,1.8858975942862188,24.919413424166667
2015-01-21,13.134420170699133,1.6148298647415205,24.476416835994964
2015-01-22,13.519514889972665,2.483613374828675,25.95041354409064
2015-01-23,12.492534889811246,0.2746435715139325,24.47507801751464
2015-01-24,11.606751273923484,0.6479636340676282,23.626618509145462
2015-01-25,10.019729026316089,-1.2259495574933148,21.96563477025536
2015-01-26,10.294187070114003,-1.4221923122444065,21.954803596025823
2015-01-27,11.679520982058584,-0.45455676187344507,23.779459489855768
2015-01-28,11.551457276106753,-1.0687411568340595,23.42017774928781
2015-01-29,12.05731354843686,-0.0889222474538866,23.747586367024837
2015-01-30,11.160596838094323,0.06715902781006962,22.737881029593613
2015-01-31,10.411403611931274,-1.0588387296719193,22.069975488826802
2015-02-01,8.964047700730731,-3.4808273433503154,20.820515020241032
2015-02-02,9.37801065253026,-2.2029902239728876,21.0700727602268
2015-02-03,10.899552463676658,-0.7120443736283706,22.724165392358213
2015-02-04,10.901449106540671,-1.8900807332615137,22.65804106130091
2015-02-05,11.528328826438848,0.08690002880215063,23.341495225008615
2015-02-06,10.74133748298239,-1.79751105164435,21.126895866503673
2015-02-07,10.088594564234672,-2.1216941214040133,21.63356820647471
2015-02-08,8.722864768131762,-2.4296934432038277,21.36321930780338
2015-02-09,9.202538570460291,-2.410977398517019,20.481261853999726
2015-02-10,10.773259105804781,-1.1542683721073885,22.506235667431852
2015-02-11,10.807661572267579,-1.1253838228760653,22.223462444638514
2015-02-12,11.450697352301383,-0.13298813511093013,23.373094764169288
2015-02-13,10.664273760723415,-1.379660475434964,22.37228878746951
2015-02-14,9.99767207666855,-1.2777396445113223,22.41919675739833
2015-02-15,8.605170139694557,-2.3377435583632566,19.445004353196868
2015-02-16,9.046964626978879,-1.9269159507305949,20.045035665550305
2015-02-17,10.570732292891194,-1.84302934703254,22.24535216683092
2015-02-18,10.551298532642022,-1.3648314524263012,21.709003356745438
2015-02-19,11.135887741622735,-0.9953693690821087,21.995328352594683
2015-02-20,10.288688719186615,-1.8235531480498832,21.621404893716708
2015-02-21,9.561200098108316,-2.327654683500374,21.215637116823817
2015-02-22,8.109784320274542,-3.7924006111700925,19.77137300466442
2015-02-23,8.496527364550015,-2.8733837855810136,19.69809446345414
2015-02-24,9.970745382930724,-1.6191665220261346,20.924381354632985
2015-02-25,9.908608212020045,-2.316280754073787,21.1278920145768
2015-02-26,10.458355519806606,-0.8459875155414337,22.042441529756623
2015-02-27,9.58483977133183,-2.654967292287324,20.430735925735274
2015-02-28,8.839861549016842,-3.104905463774853,20.383700038714768
2015-03-01,7.379725908511466,-3.9443847745725718,18.382651273108742
2015-03-02,7.7661167394114745,-3.4558701785246035,19.648393454270842
2015-03-03,9.247629663662318,-3.16128729973786,21.44904553372875
2015-03-04,9.199432449653026,-2.440890273796934,21.432310236409393
2015-03-05,9.76852738084519,-2.114740332803409,21.588265708534447
2015-03-06,8.918348150990166,-2.676454136363868,20.44982867572522
2015-03-07,8.19915496607874,-4.354531441265993,20.779737765069356
2015-03-08,6.765654534369927,-5.842902883266699,18.845151607155763
2015-03-09,7.177939708535919,-4.600813558972168,19.16952411563482
2015-03-10,8.683087178938242,-3.444604253373667,20.93079621918156
2015-03-11,8.654879992850114,-3.8750744823077796,21.119514186612726
2015-03-12,9.23912725917334,-1.8817922118052794,21.055647315116428
2015-03-13,8.398311679263273,-4.056275258314225,20.119579570140075
2015-03-14,7.682026872290416,-4.529450241968143,19.094347137579962
2015-03-15,6.244629696554861,-6.00032723356385,18.122369341976956
2015-03-16,6.64620125421624,-5.2405362255630275,18.587617650075327
2015-03-17,8.134154131040015,-3.6411545413354665,19.87701422079479
2015-03-18,8.082952263216413,-3.6093752974583984,20.114047392990578
2015-03-19,8.639415760178426,-4.472915355702977,20.35622423596105
2015-03-20,7.767341689934145,-4.653090928121105,19.549417150128036
2015-03-21,7.017903541128893,-4.398346473448502,18.699704922788943
2015-03-22,5.547255667683144,-6.8813242453749845,16.924013499809437
2015-03-23,5.917437833626633,-5.911351018151796,17.599180409738597
2015-03-24,7.377919122862167,-3.9126935970301804,19.109193261822682
2015-03-25,7.305249550457139,-4.419215338523858,18.665338458172
2015-03-26,7.848293821893641,-3.985928659736923,19.365985199851703
2015-03-27,6.972780472446448,-3.9167859716846913,18.167861126361117
2015-03-28,6.231631367757662,-6.433133904332894,18.04023594916217
2015-03-29,4.7825001095439506,-6.097911717184206,16.659169060972186
2015-03-30,5.188616605290998,-6.853872903324927,16.2872044849928
2015-03-31,6.700279044484215,-5.567857181908122,19.093989753479196
2015-04-01,6.694463371580286,-5.354075515120805,18.888046839251306
2015-04-02,7.320026176005397,-4.017312322723836,19.938393486323218
2015-04-03,6.5422353792787975,-3.835532305061456,19.073666197838893
2015-04-04,5.913094484651479,-6.85402483694372,16.99144819150032
2015-04-05,4.588889327902653,-7.036573611284171,17.09611939619376
2015-04-06,5.131054577734246,-7.761231747180871,17.030976298819194
2015-04-07,6.7877008106790235,-4.949511698654666,19.460186127754966
2015-04-08,6.93327143421535,-4.666798456769805,18.5049924609212
2015-04-09,7.71380418489233,-3.702113328890284,19.27151529008717
2015-04-10,7.091530043197775,-4.317116059653431,19.53098557553459
2015-04-11,6.615273490399947,-5.949857588491681,18.83694913695291
2015-04-12,5.438080956034355,-7.059485203189196,17.50605684034679
2015-04-13,6.118172424611485,-6.668266759403619,17.946918357040087
2015-04-14,7.900554622130877,-2.24108486545286,19.84936135540681
2015-04-15,8.156762597358256,-4.495101393233194,19.413498325701944
2015-04-16,9.030201982731024,-3.543359859597407,20.772717051255942
2015-04-17,8.480822423604138,-3.4654265794911154,20.25746352899255
2015-04-18,8.05558390569785,-4.705666881151219,19.695435527256247
2015-04-19,6.906140857164114,-5.6451027884934755,18.747116231893173
2015-04-20,7.589837303287062,-4.417417861482443,19.54503801228908
2015-04-21,9.351350136667726,-2.10179864687823,20.661307758234763
2015-04-22,9.562446333976048,-2.3174181756180015,21.258860939272232
2015-04-23,10.367325825528102,-1.3301982584078411,22.820909523211714
2015-04-24,9.727280351331881,-2.4671905421179994,21.963043244613658
2015-04-25,9.191130309558343,-2.630740920565093,21.568208817757508
2015-04-26,7.912865175106586,-2.951899950904884,19.792016745126663
2015-04-27,8.452581874985157,-2.672000535363684,21.53744643168377
2015-04-28,10.058059669595808,-2.126351153245034,21.97735153881109
2015-04-29,10.10443919418247,-2.0758667366493624,21.881291662687428
2015-04-30,10.739479476162161,-0.5537583333729255,22.739108750078596
2015-05-01,9.92812559846127,-1.6798281697382897,22.180803872583887
2015-05-02,9.222851512942473,-2.83622481314067,21.015498514586856
2015-05-03,7.781206170379512,-4.266219588505751,19.67806537031661
2015-05-04,8.16665995998848,-3.770546133582887,19.96157137623465
2015-05-05,9.630092557107272,-1.889220605971212,21.731137038634984
2015-05-06,9.549392253606575,-2.5939247954588325,20.551434133416684
2015-05-07,10.074642808329603,-2.2120468672860154,22.465440510265726
2015-05-08,9.172632447544768,-2.6670892510555615,20.28179470402474
2015-05-09,8.397151160809205,-3.0367804839085015,20.588707185832863
2015-05-10,6.906505731684813,-5.353922756164091,18.30036106401882
2015-05-11,7.2643503855934775,-5.326117392656204,18.96692061401225
2015-05-12,8.721174568380668,-3.1058893354612356,20.624738578528408
2015-05-13,8.653917966530475,-3.176526779369381,20.448200236079625
2015-05-14,9.211188354532329,-1.8909146202217113,21.842835623321683
2015-05-15,8.357816036619177,-3.0015144524153343,18.724911763457936
2015-05-16,7.6452097570611315,-4.419074834474271,19.476715180367503
2015-05-17,6.228941880670648,-5.371934378274537,17.697671766778864
2015-05-18,6.669658745952962,-5.40493622609587,20.25189419402281
2015-05-19,8.214655503433795,-3.2700270490175414,20.887744434077526
2015-05-20,8.237583081847342,-3.682603248271586,20.15058364603027
2015-05-21,8.883760310300335,-2.736860027225373,20.838530287954832
2015-05-22,8.11482232413824,-3.7529366971253983,19.399459998736145
2015-05-23,7.479167503654879,-4.227071362232516,18.562528884471398
2015-05-24,6.129628207375211,-5.680266947345726,18.565158716914166
2015-05-25,6.62445881926103,-5.349021925991774,18.382614983808573
2015-05-26,8.208978263127015,-3.2949681744290116,19.504140582944835
2015-05-27,8.255332752044676,-4.644966431429706,19.74343809598204
2015-05-28,8.907850262679572,-3.1589847412797574,20.625383070008915
2015-05-29,8.127716703709359,-3.8774777424835354,20.33321951036089
2015-05-30,7.463435280205193,-4.151956616111857,19.09641912259199
2015-05-31,6.068494000040664,-5.4233894881324645,17.712463982656736
2015-06-01,6.502334965386423,-5.0724753297709,18.365547484166328
2015-06-02,8.011963161203452,-3.221830800917529,19.600156902708214
2015-06-03,7.971661484834804,-3.7126701202327834,20.829901315021473
2015-06-04,8.52828487239734,-2.485614570731734,20.464375925749597
2015-06-05,7.645865206177573,-3.7574794031766814,19.197852337308948
2015-06-06,6.8759905202386244,-5.4044989784743604,17.50311080295696
2015-06-07,5.3753857078845355,-6.347007911598699,17.30442844450462
2015-06-08,5.706790809667512,-6.990396721442831,17.465244048882067
2015-06-09,7.120477138235194,-4.947027487992088,18.410741457669598
2015-06-10,6.9938705652910675,-4.626066259067042,18.329397517287184
2015-06-11,7.476757371618756,-3.768531867554017,18.962698704017974
2015-06-12,6.535806782449138,-5.3031451908645355,18.227848689020526
2015-06-13,5.724875968049557,-5.9776248182859,17.630720378364153
2015-06-14,4.20252673804228,-7.245848699176895,15.625186310888486
2015-06-15,4.532851739396715,-7.803931308581127,15.972948908991405
2015-06-16,5.9669518048929,-5.8211793376668926,18.215433593157695
2015-06-17,5.882534790510041,-6.015424635043002,17.481465475859725
2015-06-18,6.429111911574229,-4.8729379852106955,18.10626161423866
2015-06-19,5.572525890645588,-6.478106703124169,17.505313255639308
2015-06-20,4.865276466450257,-8.099881278364842,17.46070116239406
2015-06-21,3.464071849981474,-9.102559575429646,15.691107373203154
2015-06-22,3.9307029044127413,-7.764544675937123,15.3345511866708
2015-06-23,5.513580303168377,-5.861961662693576,17.90217904331829
2015-06-24,5.58740329484717,-7.0025858922697095,17.434548178099497
2015-06-25,6.298434108165333,-4.8888937366058345,18.18045816397746
2015-06-26,5.609110123934105,-5.964147500221116,17.828711632415196
2015-06-27,5.068457031325356,-6.06800919967964,16.13340978835359
2015-06-28,3.8297291429317752,-8.76055767677889,15.446771021393882
2015-06-29,4.451371222640916,-7.199984435743263,15.596515062907796
2015-06-30,6.1786397150547225,-5.783124496746443,17.53244122715098
2015-07-01,6.3833497623289395,-5.614801422769153,18.437485112669364
2015-07-02,7.209219983467084,-5.046658015893954,19.39599966166806
2015-07-03,6.616545325285247,-5.218629877103791,18.755201924909645
2015-07-04,6.152659673448455,-5.613462126967971,18.633246830990725
2015-07-05,4.969613197818681,-7.181420929635719,16.805812219622606
2015-07-06,5.625157944370307,-7.293289331512736,18.196725087478796
2015-07-07,7.364379098534562,-4.647366680245872,18.67783668011004
2015-07-08,7.559438228172093,-4.188388379084105,19.54893591212099
2015-07-09,8.354900786882975,-3.658724098042811,21.14604629330992
2015-07-10,7.712378862294201,-3.667831619149014,19.274115881280544
2015-07-11,7.180951878514258,-4.197483699244889,18.971917318264833
2015-07-12,5.914791559579052,-4.6428537730372454,17.083640956900922
2015-07-13,6.474086269847553,-5.229335514798011,18.017954941601435
2015-07-14,8.106603969008447,-3.995614025415758,19.832727419734894
2015-07-15,8.187362094656397,-3.4685590296716096,19.894814053339537
2015-07-16,8.863878727151283,-4.53694805275945,20.5403950255899
2015-07-17,8.100738167133517,-3.509363649668689,19.945457829543173
2015-07-18,7.449935752076953,-4.036018546765032,19.43381429493939
2015-07-19,6.068430260163153,-6.527462560614205,17.032653893360976
2015-07-20,6.519000922206464,-4.829269880124353,18.468189163772674
2015-07-21,8.051750007926142,-3.9765919672125336,19.625369545672143
2015-07-22,8.043720767929475,-4.193240086110637,19.892166291290593
2015-07-23,8.644106319404518,-3.206867091892284,20.07518530259977
2015-07-24,7.818783510750115,-4.188890237139104,19.903906471640305
2015-07-25,7.120637185800436,-5.022919260427695,19.416797683652312
2015-07-26,5.707103456206416,-5.837111771301898,18.207678319883705
2015-07-27,6.141028930430908,-5.133775539238482,17.820125281962056
2015-07-28,7.672186470103815,-4.402733578434057,19.33283946807953
2015-07-29,7.676916554986581,-4.643742613882564,19.445674417544375
2015-07-30,8.303368868046903,-3.791742096932725,20.51014692877518
2015-07-31,7.516076917318751,-5.113942761411542,19.696784037209685
2015-08-01,6.866329697703874,-4.63279485287993,19.026382490932345
2015-08-02,5.5097674312206,-5.891607727999164,18.33694587676439
2015-08-03,6.0072966628274855,-4.971864018355587,18.241524194578773
2015-08-04,7.606663562807397,-3.5441888961559003,19.934928182762388
2015-08-05,7.682152802307343,-4.691500529024224,19.54859398697597
2015-08-06,8.37988495588775,-3.0320229771959273,21.005247132641408
2015-08-07,7.662443696843885,-5.1014682762470756,19.2857878402593
2015-08-08,7.0792953889636,-4.889187870409389,18.714855951451103
2015-08-09,5.784426904752694,-6.5726849152115685,17.487938285241025
2015-08-10,6.337295962174212,-5.437184143153393,18.76357838607154
2015-08-11,7.984432094282204,-3.695646238876113,19.40465221679619
2015-08-12,8.099155146374148,-3.622712157699142,19.53846647837811
2015-08-13,8.82688405499737,-3.3104798186693127,20.2586761668399
2015-08-14,8.129767246293309,-3.816299625324271,19.143311405889413
2015-08-15,7.557097590013388,-5.455286673319021,19.426893820642025
2015-08-16,6.26293831486536,-5.102957114304953,17.993029018568553
2015-08-17,6.807054969674314,-5.0862365601919155,19.0924981443179
2015-08-18,8.436492521499359,-3.36299723465431,19.699845898210484
2015-08-19,8.525265608281876,-3.889799489598942,20.352243157428546
2015-08-20,9.219635927252362,-2.498940710045739,21.34121014519104
2015-08-21,8.482709382194992,-3.218693463804518,19.731788911680507
2015-08-22,7.8648172241907295,-3.8067041990314237,18.763596862696932
2015-08-23,6.521108856103312,-5.3984799488178306,18.347995147742775
2015-08-24,7.0124525723585815,-5.288269727219707,18.033927641684702
2015-08-25,8.586984393391393,-2.318514069719053,21.15141944508721
2015-08-26,8.619773925965413,-3.014343232342633,20.84572073861276
2015-08-27,9.258081958555048,-2.3180660412429983,20.413640966807076
2015-08-28,8.46594293413142,-3.234544149070787,20.318273119407127
2015-08-29,7.794536828995739,-5.023928555669182,20.00600769399312
2015-08-30,6.399778169015599,-5.315643882787215,18.879969775903547
2015-08-31,6.843218283179182,-5.380566243870605,18.702126159346786
2015-09-01,8.373600558521986,-4.009088292608556,19.065191359938037
2015-09-02,8.366537024691581,-3.7439355774967553,19.798960008590118
2015-09-03,8.969780191780258,-2.2021935250369578,21.959942828209154
2015-09-04,8.147822345724784,-3.8533312828743256,20.76938197582561
2015-09-05,7.452285776042515,-3.8763040537661504,19.07995390887839
2015-09-06,6.0395305383767734,-6.583823046131643,17.57647056037789
2015-09-07,6.4715746915439984,-5.785683324534297,16.963066300101755
2015-09-08,7.997665626825528,-3.6260120463905974,19.867087019651116
2015-09-09,7.9939697306794395,-3.921265732822577,20.3953620900284
2015-09-10,8.608853320311093,-3.5320197094829857,20.649114338061857
2015-09-11,7.807486215532414,-4.5122003159350115,19.621887704735016
2015-09-12,7.142230760439917,-4.571517135550514,18.94426908970189
2015-09-13,5.770242445752974,-5.866680155304327,17.443659144029738
2015-09-14,6.254376853150057,-6.226417484919868,18.398349635356738
2015-09-15,7.844741568467903,-3.3391227471457787,19.42933853328336
2015-09-16,7.918360595979878,-3.4146317260818346,19.456598955174805
2015-09-17,8.624424743534957,-3.6052094196030544,20.708688850960495
2015-09-18,7.928860135384645,-3.4978765586689806,19.48985880390989
2015-09-19,7.384678669152794,-5.295515964976446,18.57618975479261
2015-09-20,6.149537773242142,-5.628296819930505,17.92463576496236
2015-09-21,6.786605551947366,-4.578553093014528,19.287738029761464
2015-09-22,8.546071452180792,-3.952642409209044,19.99666937994511
2015-09-23,8.80477153842261,-2.758323373975093,20.756947129033875
2015-09-24,9.711403437325046,-2.3689798407123477,21.423808216352374
2015-09-25,9.23106465075312,-3.097253619698184,20.676604456791377
2015-09-26,8.915579526705983,-3.7359840703546006,20.619962698082873
2015-09-27,7.921043575315851,-4.09469592625036,19.628439199953373
2015-09-28,8.808682363640429,-2.6649862096267447,20.45327544742654
2015-09-29,10.826366038747178,-0.6847182561591557,22.75589212069861
2015-09-30,11.348249211612494,-0.05586485870924458,24.55480107946949
2015-10-01,12.520011607449108,0.11050981728128552,23.553055483061062
2015-10-02,12.303433200770591,1.4700415275313254,23.98792366147576
2015-10-03,12.24676880543028,1.3350382903604272,25.05745972709598
2015-10-04,11.502350145526743,-0.45135146744616317,23.22105085900564
2015-10-05,12.627511644008832,1.0900040819673138,24.7950307635424
2015-10-06,14.866179663546667,2.1889812453443493,26.076599711819018
2015-10-07,15.58859332641284,3.263406967024252,27.657172327963725
2015-10-08,16.936630459720742,5.431474256700756,29.444515535605596
2015-10-09,16.868470317199634,5.049216370661066,28.14314433035878
2015-10-10,16.92905582607639,4.986566437554067,28.64962375630897
2015-10-11,16.267781068218653,3.579724689789278,27.7976771030811
2015-10-12,17.439497884303336,6.154896624650934,29.67798027401803
2015-10-13,19.686179022715514,7.898069503856057,31.793920629933908
2015-10-14,20.376703749579047,9.306911011925239,32.53416313086854
2015-10-15,21.65223742414898,10.224233275537342,32.584986450100175
2015-10-16,21.470934880010702,8.902042073069426,32.94647278252608
2015-10-17,21.378428838682552,10.009190731530445,33.54305039625709
2015-10-18,20.525527882489722,9.216991894117408,32.45878240842996
2015-10-19,21.46921707517469,9.508987362549492,32.39100755133992
2015-10-20,23.45429826593334,11.212849422603874,34.6551484756801
2015-10-21,23.853136043124145,12.766242061016735,35.62613356991744
2015-10-22,24.81098133675667,12.515816282709503,36.82985188730643
2015-10-23,24.29060344786638,12.804431996434008,35.69586680902407
2015-10-24,23.842693095977253,12.453042665292795,36.70059568931625
2015-10-25,22.623462776035932,9.354960287774738,34.6588576716692
2015-10-26,23.195539638205005,12.168037579572148,34.80619562225044
2015-10-27,24.809490361868857,12.461695307286865,35.69466771907496
2015-10-28,24.843446676602554,12.982591522096117,37.40572873167219
2015-10-29,25.44830639987043,13.522909315360824,36.59760642010611
2015-10-30,24.592243749704856,13.340387670396307,36.527196352464586
2015-10-31,23.830994536247196,11.695959685234573,35.23473669783256
2015-11-01,22.325345488127255,11.426578563602163,34.387540706348524
2015-11-02,22.641925763975436,11.2910510619794,34.44061860016764
2015-11-03,24.034642751833296,12.577577683295685,35.73255882202473
2015-11-04,23.88423316248226,11.792271214918337,35.26504087052678
2015-11-05,24.343406294569213,12.671688515685233,36.7571064367216
2015-11-06,23.38131483544916,12.224352791746297,35.274969747575966
2015-11-07,22.553819956776273,11.308295311326246,34.187978672785405
2015-11-08,21.02098062976822,8.690760768601455,32.7198785022389
2015-11-09,21.34786536979456,10.086153779371656,32.95737133833798
2015-11-10,22.78602815357633,10.876238602268433,35.125414094649514
2015-11-11,22.71311864064895,10.449608157207056,33.23435048405169
2015-11-12,23.278102206607464,12.162483892603685,35.72655735568554
2015-11-13,22.44582331726228,11.81134615762657,34.636665232863926
2015-11-14,21.767376748553694,10.102143329002674,33.739552092336844
2015-11-15,20.397713960074427,8.630894134892435,31.17625683152969
2015-11-16,20.8965799186564,9.26951639986207,32.29515931651284
2015-11-17,22.51011898120548,11.43458558663842,35.49470881063042
2015-11-18,22.610616694495747,10.312498053875013,34.07383045010515
2015-11-19,23.341849696784724,11.368322835850988,35.76738626285748
2015-11-20,22.663773951376356,11.05281903078747,35.19236817439394
2015-11-21,22.123012655125404,10.834619791823197,34.307720455822306
2015-11-22,20.870568163464434,9.162863688750592,32.4057241462107
2015-11-23,21.462850552974515,9.682269145841666,33.19543321938866
2015-11-24,23.1433591124331,11.778274455708805,33.91938309595456
2015-11-25,23.28248172350004,11.998267132045001,35.879649560443745
2015-11-26,24.022882886719167,12.804779823052765,35.75634805678271
2015-11-27,23.324209715810767,12.141529425467374,35.51440929149523
2015-11-28,22.733576856988122,10.509656469672118,35.6350722718863
2015-11-29,21.403254846076702,9.096266754988013,33.875566033371406
2015-11-30,21.891655233137605,10.325302287945469,33.57715462352098
2015-12-01,23.444949998237078,12.1571116731532,35.37123136158739
2015-12-02,23.43679194183826,11.529964921731285,34.740845581817894
2015-12-03,24.013608971492793,12.594077345585657,37.040063825173526
2015-12-04,23.139204158343787,11.613755316743031,35.38357466034295
2015-12-05,22.365125386642788,10.493636839882981,34.12940743528017
2015-12-06,20.848232213501724,9.086591414364712,31.92300680192977
2015-12-07,21.151556527121798,8.98380515400907,33.88033576347306
